@relation MultiLabelData


@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}

@data
0.018868,0.288889,0.022222,0.075472,0.130814,0.075581,0.833333,0.111111,0.166667,0.02439,0.087209,0.166667,0.005277,0.005814,0.037736,0.009763,0.173913,0.54717,0.021739,0.028302,0.044444,0.044444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.081633,0.003549,0.032902,0.15,0.083333,0.652491,0.041009,0.066327,0.010576,0.107143,0.031056,0.1,0.010204,0.012926,0.006842,0.690992,0.750326,0.05,0.020049,0.020408,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005682,0.076397,0.008596,0.173599,0.012543,0.002865,0.652491,0.242315,0.09008,0.007874,0.04675,0.049031,0.000304,0.007874,0.011364,0.006842,0.690992,1,0.023945,0.764706,0.018083,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.002281,0.076397,0.003421,0.032902,0.02454,0.007362,0.652491,0.041009,0.09008,0.010576,0.04675,0.049031,0.000304,0.005164,0.014706,0.002938,0.100342,1,0.014706,0.020049,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004386,0.087719,0.018182,0.032902,0.009988,0.000911,0.652491,0.041009,0.100877,0.010576,0.054545,0.049031,0.000304,0.005164,0.012926,0.002938,0.138158,0.750326,0.012926,0.072727,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.025641,0.375,0.166667,0.083095,0.083333,0.002865,0.857143,0.076923,0.090909,0.090909,0.051282,0.166667,0.000304,0.024096,0.125,0.002938,0.142857,0.750326,0.041667,0.166667,0.102564,0.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.06921,0.005102,0.029162,0.212963,0.111111,0.761905,0.041009,0.050577,0.007594,0.333333,0.031056,0.021277,0.00976,0.010204,0.008503,0.978022,0.600775,0.031915,0.020049,0.008873,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002994,0.085928,0.027397,0.032902,0.121739,0.007673,1,0.041009,0.063512,0.011976,0.156912,0.03736,0.005797,0.048568,0.012926,0.002994,0.5,1,0.066667,0.020049,0.01497,0.041096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002281,0.076397,0.003421,0.071429,0.009988,0.000911,1,0.041009,0.09008,0.071429,0.04675,0.049031,0.000304,0.005164,0.012926,0.002938,0.100342,0.750326,0.012926,0.020049,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.06921,0.018182,0.029162,0.12,0.02,0.666667,0.333333,0.333333,0.007594,0.333333,0.333333,0.008889,0.018182,0.007098,0.018182,0.202222,0.349635,0.064444,0.020049,0.008873,0.021295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.087719,0.041916,0.029162,0.107784,0.002994,1,0.041009,0.117647,0.007594,0.152695,0.039474,0.005988,0.056886,0.006987,0.002994,0.138158,0.349635,0.053892,0.020049,0.006987,0.037281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.434783,0.010471,0.015414,0.012543,0.000836,0.383124,0.026975,0.866667,0.019084,0.107143,0.698473,0,0.011561,0.015207,0.018732,0.690992,0.370582,0.0301,0.018244,0.043478,0.811518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.001512,0.092628,0.002938,0.05,0.02454,0.007362,1,0.065217,0.2,0.021739,0.049905,0.034026,0.000304,0.006427,0.014745,0.002938,0.5,0.944444,0.012926,0.5,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001215,0.052174,0.002938,0.032902,0.173913,0.026087,1,0.041009,0.026087,0.010576,0.043478,0.029965,0.000304,0.005164,0.012926,0.002938,0.121739,1,0.043478,0.020049,0.008696,0.034783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002994,0.06921,0.003549,0.032902,0.048802,0.007673,0.652491,0.041009,0.050577,0.011976,0.091393,0.045455,0.003549,0.00976,0.012926,0.002994,0.076309,0.830508,0.016859,0.020049,0.01497,0.021295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.092628,0.005579,0.032902,0.2,0.057143,0.652491,0.041009,0.100418,0.010576,0.091393,0.059972,0.003549,0.00976,0.014745,0.014286,0.128571,0.888889,0.019526,0.081197,0.008873,0.021295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.092628,0.02,0.081967,0.089256,0.042975,1,0.111111,0.068966,0.010576,0.14,0.034026,0.000304,0.02,0.035714,0.003306,0.140496,1,0.012926,0.666667,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001395,0.07177,0.005579,0.032902,0.082287,0.013605,0.652491,0.041009,0.100418,0.010576,0.024605,0.059972,0.005277,0.005164,0.012926,0.009763,0.333333,0.750326,0.019526,0.020049,0.006987,0.023923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001395,0.1,0.011594,0.013346,0.2,0.057143,0.483871,0.014648,0.37931,0.034483,0.222222,0.2,0.005797,0.034483,0.032258,0.034483,0.193548,1,0.084,0.017253,0.008696,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.318433,0.003421,0.033333,0.012543,0.000911,0.6875,0.041009,0.80814,0.033333,0.053917,0.25,0.000304,0.006452,0.033333,0.5,0.690992,0.5625,0.027189,0.020049,0.016129,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.127168,0.007707,0.015414,0.003421,0,0.440789,0.026975,0.154143,0.011561,0.071291,0.483622,0,0.011561,0.011561,0.002193,0.138158,0.564103,0.007982,0.081197,0.00578,0.037628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001512,0.104167,0.00114,0.05,0.02454,0.007362,0.8,0.0625,0.075,0.029412,0.049905,0.0625,0,0.025,0.029412,0.006842,1,0.822222,0.041667,0.044444,0.020833,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.004386,0.349498,0.007707,0.029162,0.011982,0.000911,0.652491,0.041009,0.80814,0.019084,0.071291,0.698473,0.000304,0.011561,0.015207,0.018732,0.138158,0.370582,0.0301,0.020049,0.016129,0.074415,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.019384,0.00114,0.003421,0.201365,0.119454,0.244624,0.006842,0.025086,0.00114,0.009122,0.013683,0.006826,0.005701,0.007982,0.006842,0.981132,0.129989,0.023945,0.00114,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.045455,0.591537,0.011494,0.568627,0.0625,0.002865,0.75,0.5,0.333333,0.05,0.5,1,0.000304,0.111111,0.126582,0.004147,0.125,0.865546,0.142857,0.346154,0.2,0.117647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.005714,0.481481,0.011429,1,0.016393,0.000911,0.652491,0.265306,0.195853,0.04,0.416667,0.111111,0.000304,0.011429,0.111111,0.004147,0.04918,0.750326,0.027189,0.117541,0.5,0.057604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.092628,0.002938,0.032902,0.009988,0.000911,0.652491,0.041009,0.183246,0.026178,0.062827,0.104712,0.000304,0.052356,0.020942,0.068063,0.041885,0.435539,0.031414,0.020049,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009009,0.5,0.036765,0.032902,0.009988,0.000911,0.652491,0.142857,0.066176,0.018018,0.321429,0.142857,0.000304,0.071429,0.071429,0.002938,0.25,0.435539,0.01996,0.020049,0.428571,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.333333,0.058824,0.040161,0.109375,0.015625,0.652491,0.333333,1,0.20202,0.692308,0.272727,0.003549,0.067864,0.2,0.018732,0.15625,0.750326,0.181818,0.055556,0.25,0.090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.591537,0.036829,0.015414,0.024907,0.000864,0.5,0.042314,0.666667,0.019084,1,0.698473,0,0.067864,0.06986,0.004147,0.25,0.5,0.0301,0.003687,0.076923,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.177645,0.002126,0.029162,0.007898,0.000911,0.652491,0.041009,0.047904,0.00998,0.205589,0.043912,0.000304,0.067864,0.06986,0.001996,0.043912,0.349635,0.01996,0.020049,0.006987,0.004557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.047619,0.076923,0.028986,0.002513,0.652491,0.090909,0.195853,1,0.333333,0.142857,0.000304,0.048568,0.037736,0.004147,0.069738,0.791457,0.028571,0.076923,0.028571,0.071429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.066667,0.349498,0.003226,0.428571,0.130814,0.075581,0.588235,0.201835,0.310201,0.066667,0.388889,0.285714,0.002907,0.066667,0.04878,0.017857,0.139535,0.750326,1,0.06422,0.04878,0.083551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.006036,0.223404,0.036829,0.125,0.066667,0.007673,0.652491,0.125,0.125,0.010638,0.832666,0.090909,0.003549,0.042553,0.125,0.002662,0.076309,0.825843,0.027027,0.020049,0.111111,0.021295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.027778,0.318433,0.008596,0.568627,0.011982,0.002865,0.652491,0.25,0.195853,0.055556,0.138298,0.096313,0.000304,0.027778,0.055556,0.004147,0.047465,0.750326,0.027189,0.117541,0.018083,0.057604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098,0.25,0.004098,0.467105,0.023256,0.002049,0.652491,0.090909,0.053686,0.013158,0.090909,0.054054,0.000304,0.090909,0.027027,0.004255,0.127273,0.961538,0.012476,0.067623,0.027027,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.092628,0.003549,0.027221,0.048802,0.007673,0.375,0.125,0.053686,0.008696,0.091393,0.034026,0.003549,0.00976,0.014745,0.004255,0.076309,1,0.016859,0.017253,0.008873,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.119403,0.014925,0.032902,0.089256,0.042975,0.564042,0.055556,0.104478,0.013158,0.119403,0.083333,0,0.029851,0.078947,0.014925,0.149254,1,0.074627,0.075,0.055556,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001418,0.160839,0.000326,0.019231,0.02454,0.007362,0.416667,0.041958,0.020979,0.002837,0.111888,0.027972,0,0.006993,0.020979,0.004255,0.029787,1,0.004255,0.017253,0.034965,0.001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003992,0.349498,0.047619,0.043478,0.011982,0.000836,0.564042,0.166667,0.666667,0.081633,0.205589,0.483622,0,1,0.142857,0.018732,0.05,0.666667,0.047619,0.016257,0.033333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.005425,0.25,0.001808,0.173599,0.004537,0,0.461538,0.25,0.125,0.008696,0.666667,0.044177,0,0.006427,0.125,0.012048,0.037429,0.750326,0.024096,0.117541,0.125,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02,0.16,0.00291,0.091912,0.130814,0.075581,0.666667,0.106667,0.294118,0.053333,0.280488,0.058824,0.002907,0.066667,0.058824,0.013333,0.139535,1,0.014535,0.12,0.04,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.092628,0.001653,0.027221,0.089256,0.042975,1,0.038462,0.053686,0.008696,0.049905,0.034026,0,0.006427,0.026446,0.004255,0.140496,0.888889,0.027027,0.017253,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.007707,0.032902,0.089256,0.042975,1,0.042314,0.154143,0.041667,0.083333,0.483622,0.000304,0.041667,0.026446,0.013889,0.763889,0.796675,0.020833,0.020049,0.027634,0.025048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007092,0.318433,0.005579,0.027221,0.082287,0.011158,0.41844,0.042553,0.195853,0.021277,0.091393,0.096313,0.003549,0.00976,0.015207,0.009763,0.104603,0.793865,0.027189,0.017253,0.016129,0.057604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.052632,0.268293,0.002126,0.357143,0.035714,0.000911,0.684211,0.25,0.068966,0.022727,0.071429,0.066667,0.000304,0.005682,0.034483,0.001953,0.133333,0.750326,0.00729,0.117541,0.04878,0.005682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001418,0.064626,0.005579,0.015603,0.109589,0.042975,0.678571,0.020408,0.100418,0.004184,0.01844,0.059972,0.005277,0.005701,0.026446,0.009763,1,0.697872,0.023945,0.010204,0.005579,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.083333,0.318433,0.003226,0.793103,0.035714,0.000911,1,0.242315,0.195853,0.083333,0.088235,0.111111,0.000304,0.083333,0.111111,0.012048,0.047465,0.750326,0.027189,0.230769,0.04878,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.591537,0.006908,0.068966,0.048802,0.007098,0.652491,0.075949,0.063291,0.034483,0.296296,0.068966,0.003549,0.00976,0.017271,0.003454,0.076309,1,0.016859,0.020049,0.034483,0.032895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.077348,1,0.017241,0.625,0.075198,0.041667,0.652491,0.4,0.236111,0.038674,0.333333,0.483622,0.013889,0.067864,0.097222,0.006596,0.12069,0.739583,0.027189,0.020049,0.04878,0.083551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.4,0.013158,0.027221,0.016971,0.001305,0.5,0.038674,0.333333,0.25,0.37037,0.698473,0,0.040404,0.078947,0.004147,0.047465,0.435539,0.027189,0.1,0.05,0.153846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.211765,0.041667,0.032902,0.228571,0.041667,1,0.166667,0.5,0.030303,0.832666,0.166667,0.083333,0.333333,0.166667,0.052632,0.75,0.714286,1,0.020049,0.034483,0.052632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.064626,0.005102,0.013605,0.212963,0.111111,0.468085,0.020408,0.034301,0.003958,0.010638,0.027211,0.021277,0.005701,0.010204,0.008503,1,0.333333,0.031915,0.010204,0.005102,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002662,0.333333,0.02381,0.166667,0.071429,0.007098,0.5,0.333333,0.166667,0.008696,0.261905,0.142857,0.003549,0.00976,0.014745,0.013889,1,0.5,0.023945,0.016257,0.008873,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003992,0.706468,0.036829,0.142857,0.011982,0.000911,0.652491,0.181818,0.310201,0.011521,0.832666,0.125,0.000304,0.090909,0.2,0.014925,0.149254,0.349635,0.074627,0.020049,0.142857,0.074415,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.177645,0.027397,0.029162,0.024907,0.000911,0.652491,0.0625,0.063512,0.015625,0.205589,0.043912,0.000304,0.067864,0.06986,0.004255,0.069738,0.750326,0.01996,0.020049,0.008318,0.041096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003992,0.471751,0.036829,0.036036,0.011982,0.000911,0.652491,0.090909,0.195853,0.027778,1,0.096313,0.000304,0.067864,0.08,0.010204,0.055556,0.697872,0.157407,0.020049,0.022599,0.057604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.018405,0.166667,0.003549,0.125,0.180851,0.010638,0.517241,1,0.125,0.083333,0.333333,0.105263,0.021277,0.015385,0.125,0.013333,0.244681,0.833333,0.074074,0.017253,0.055556,0.021295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066667,0.294118,0.008596,0.793103,0.05,0.002865,0.652491,0.333333,0.439394,0.083333,0.133333,0.363636,0.000304,0.266667,0.2,0.005556,0.058394,0.865546,0.012926,0.117541,0.033333,0.015123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.177645,0.007595,0.040161,0.121519,0.020253,1,0.041009,0.333333,0.011976,0.205589,0.0625,0.008889,0.067864,0.06986,0.012048,0.690992,0.461078,0.070886,0.020049,0.01497,0.037037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.222222,0.005102,0.090909,0.079932,0.013605,0.419708,0.032136,0.111111,0.008696,0.111111,0.111111,0.005277,0.006427,0.014745,0.008503,0.113946,1,0.111111,0.111111,0.111111,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.333333,0.268293,0.003549,0.282609,0.048802,0.007098,0.684211,0.242315,0.080247,0.053333,0.271605,0.043478,0.003549,0.25,0.053333,0.013333,0.105263,1,0.022472,0.117541,0.04878,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.077348,0.69697,0.071429,0.568627,0.011982,0.000864,0.857143,0.333333,0.538462,0.333333,0.5,0.333333,0,0.122449,1,0.0625,0.333333,0.761905,0.111111,0.045455,0.333333,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.076923,0.387097,0.011494,0.011749,0.034483,0.011494,0.275862,0.25,0.195853,0.022193,0.205589,0.113577,0,0.067864,0.090909,0.013889,1,0.333333,0.076923,0.005222,0.03871,0.227273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001512,0.092628,0.00365,0.027221,0.02454,0.007362,0.419708,0.032136,0.053686,0.008696,0.049905,0.034026,0,0.010417,0.014745,0.004255,0.058394,1,0.012476,0.017253,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.071429,0.666667,0.022222,0.0625,0.022222,0.000836,0.666667,0.166667,1,0.111111,0.5,0.5,0,0.25,0.142857,0.033333,0.076923,0.818182,0.076923,0.022222,0.166667,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014925,0.349498,0.008929,0.032902,0.130814,0.075581,0.652491,0.057143,0.333333,0.028571,0.333333,0.124582,0.002907,0.067864,0.06986,0.002938,0.139535,1,0.0301,0.028571,0.014535,0.104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.027778,0.166667,0.008596,0.138889,0.082287,0.011158,0.564042,0.058824,0.166667,0.055556,0.139918,0.059972,0.003549,0.027778,0.055556,0.012048,0.104603,1,0.125,0.08596,0.023529,0.023529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.019231,0.333333,0.002126,0.568627,0.007898,0.000911,0.666667,0.242315,0.411765,0.027778,0.205589,0.117647,0.000304,0.067864,0.176471,0.005556,0.05,0.519231,0.01996,0.117541,0.25,0.015123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.27551,0.036829,0.029162,0.015385,0.000911,0.652491,0.041009,0.053686,0.047619,0.832666,0.034026,0.000304,0.020408,0.014745,0.010204,0.037429,0.435539,0.012476,0.020049,0.008318,0.052632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.242424,0.036829,0.000801,0.028037,0,0.219512,0.02439,0.030303,0.01626,0.832666,0.037879,0,0.022727,0.010408,0.009346,0.01626,0.162602,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.071257,0.036829,0.000801,0,0,0.040833,0.002402,0.005604,0.000801,0.832666,0.007206,0,0.015212,0.010408,0,0.000801,0.020016,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.071257,0.036829,0.000801,0,0,0.040833,0.002402,0.005604,0.000801,0.832666,0.007206,0,0.015212,0.010408,0,0.000801,0.020016,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.184211,0.036829,0.000801,0,0,0.078947,0.002402,0.026316,0.026316,0.9,0.007206,0,0.015212,0.010408,0,0.000801,0.05,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.036364,0.018182,0,0,0,0.4,0.036364,0.090909,0,1,0.018182,0,0,0,0,0.036364,0.345455,0,0.072727,0,0.036364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.06921,0.005579,0.033613,0.25,0.057143,0.368201,0.022183,0.100418,0.005324,0.091393,0.059972,0.003549,0.00976,0.007098,0.014286,0.128571,1,0.019526,0.04,0.008873,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,1,0.011429,0.034286,0.024,0.001305,0.352363,0.5,0.5,0.022193,0.104478,0.5,0,0.018018,0.066667,0.004147,0.047465,0.435539,0.048,0.016257,0.488889,0.168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006036,0.098592,0.002012,0.020121,0.029412,0.007673,0.366862,0.024145,0.022133,0.008048,0.122736,0.030181,0,0.005917,0.004557,0.002012,0.039642,1,0.005917,0.017253,0.01006,0.002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003454,0.929825,0.006908,0.014124,0.011982,0.000864,0.234463,0.042314,0.310201,0.016575,0.25,0.124582,0,0.006908,0.0199,0.004147,0.047465,0.115819,0.0301,0.00565,0.25,0.074415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.071257,0.036829,0.000801,0,0,0.5,0.002402,0.005604,0.000801,1,0.007206,0,0.015212,0.010408,0,0.000801,0.020016,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.142857,0.027397,0.029162,0.175,0.0125,1,0.090909,0.142857,0.007594,0.156912,0.142857,0.003549,0.048568,0.011208,0.002662,0.285714,1,0.05,0.020049,0.008873,0.142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.125,0.591537,0.036829,0.1,0.011982,0.000864,0.376344,0.042314,0.654179,0.1,1,0.483622,0,0.1,0.173077,0.018732,0.047465,0.258065,0.0301,0.010753,0.028571,0.333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.006452,0.6,0.003226,0.018519,0.016971,0.001305,0.366862,0.2,0.80814,0.022193,0.2,0.2,0,0.006452,0.1,0.018732,0.2,0.750326,0.0301,0.055556,0.066667,0.129032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.349498,0.005579,0.009677,0.082287,0.011158,0.368201,0.024885,1,0.011521,0.56,0.124582,0.001395,0.032,0.015207,0.018732,0.154762,0.283124,0.095238,0.004184,0.016129,0.074415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.085928,0.027397,0.013605,0.939698,0.171367,0.377309,0.046512,0.063512,0.004981,0.156912,0.03736,0.005277,0.048568,0.011208,0.008503,0.113946,0.840336,0.017007,0.010204,0.005102,0.041096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.011307,0.002513,0.005115,0.939698,0.171367,0.357143,0.01005,0.071429,0.001279,0.008794,0.007673,0,0,0.002513,0.002513,0.039642,0.796675,0.007538,0.005115,0,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005025,0.002513,0,0.939698,0.171367,0.012563,0,0,0,0,0,0,0,0,0.002513,0.037688,0,0.007538,0,0,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005025,0.002513,0,0.939698,0.171367,0.012563,0,0,0,0,0,0,0,0,0.002513,0.037688,0,0.007538,0,0,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005025,0.002513,0,1,0.171367,0.222222,0,0,0,0.222222,0,0,0,0,0.002513,0.111111,0.333333,0.007538,0,0,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.005025,0.002513,0,0.939698,0.171367,0.012563,0,0,0,0,0,0,0,0,0.002513,0.037688,0,0.007538,0,0,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.034836,0.008596,0.083095,0.939698,0.171367,0.5,0.037249,0.008596,0.005731,0.010246,0.010246,0,0.005731,0.005731,0.002513,0.037688,0.620902,0.007538,0.08596,0.002049,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
